monkey,rt,coh,correct,trgchoice
2,0.955,0.0,1.0,2.0
2,0.466,0.512,1.0,2.0
2,0.319,0.512,1.0,1.0
2,0.574,0.256,1.0,1.0
2,0.912,0.032,0.0,2.0
2,0.622,0.512,1.0,2.0
2,1.031,0.064,0.0,2.0
2,0.846,0.256,1.0,2.0
2,0.97,0.128,1.0,2.0
2,1.132,0.128,1.0,1.0
2,0.971,0.0,0.0,2.0
2,0.854,0.0,1.0,2.0
2,1.017,0.064,1.0,2.0
2,1.056,0.032,1.0,2.0
2,0.283,0.512,1.0,1.0
2,0.599,0.256,1.0,1.0
2,0.807,0.0,0.0,2.0
2,0.995,0.032,1.0,2.0
2,0.495,0.512,1.0,2.0
2,0.741,0.128,1.0,2.0
2,1.014,0.032,1.0,1.0
2,1.24,0.128,1.0,1.0
2,1.044,0.0,1.0,2.0
2,1.019,0.064,1.0,2.0
2,1.12,0.064,1.0,1.0
2,0.576,0.256,1.0,2.0
2,0.316,0.512,1.0,1.0
2,0.832,0.128,1.0,2.0
2,0.953,0.0,0.0,2.0
2,1.337,0.032,1.0,2.0
2,0.583,0.512,1.0,2.0
2,0.828,0.064,1.0,2.0
2,0.615,0.128,1.0,1.0
2,0.36,0.256,1.0,1.0
2,0.611,0.256,1.0,2.0
2,1.033,0.0,1.0,2.0
2,0.87,0.032,1.0,1.0
2,1.086,0.064,1.0,1.0
2,0.447,0.256,1.0,1.0
2,0.365,0.256,1.0,2.0
2,0.782,0.064,1.0,2.0
2,0.911,0.032,1.0,2.0
2,0.269,0.512,1.0,1.0
2,1.068,0.0,1.0,1.0
2,0.655,0.128,1.0,1.0
2,0.333,0.512,1.0,2.0
2,0.62,0.128,1.0,2.0
2,1.103,0.032,1.0,1.0
2,0.827,0.0,1.0,2.0
2,0.562,0.064,1.0,1.0
2,0.481,0.032,1.0,2.0
2,0.688,0.0,1.0,2.0
2,0.394,0.256,1.0,2.0
2,0.963,0.032,0.0,2.0
2,0.568,0.128,1.0,1.0
2,0.553,0.256,1.0,2.0
2,0.922,0.0,1.0,2.0
2,1.036,0.032,1.0,1.0
2,0.775,0.032,1.0,2.0
2,0.492,0.256,1.0,1.0
2,0.482,0.512,1.0,1.0
2,1.444,0.0,1.0,1.0
2,0.997,0.064,1.0,2.0
2,0.943,0.128,1.0,2.0
2,1.09,0.064,1.0,1.0
2,0.468,0.512,1.0,2.0
2,1.035,0.032,0.0,1.0
2,0.399,0.512,1.0,1.0
2,0.919,0.128,1.0,2.0
2,0.57,0.512,1.0,2.0
2,0.612,0.256,1.0,1.0
2,0.956,0.064,1.0,1.0
2,0.568,0.256,1.0,2.0
2,0.896,0.032,0.0,2.0
2,0.872,0.128,1.0,1.0
2,0.949,0.0,0.0,2.0
2,1.4,0.0,1.0,2.0
2,0.958,0.064,1.0,2.0
2,0.522,0.512,1.0,2.0
2,0.34,0.256,1.0,1.0
2,0.932,0.128,1.0,1.0
2,0.847,0.128,1.0,2.0
2,0.896,0.032,1.0,1.0
2,0.914,0.0,1.0,2.0
2,0.803,0.032,1.0,2.0
2,1.009,0.064,1.0,1.0
2,0.706,0.256,1.0,2.0
2,0.862,0.064,1.0,2.0
2,0.379,0.512,1.0,1.0
2,0.83,0.0,1.0,1.0
2,0.789,0.128,1.0,2.0
2,0.948,0.032,0.0,2.0
2,0.983,0.032,1.0,2.0
2,1.187,0.064,1.0,1.0
2,0.811,0.0,1.0,2.0
2,0.343,0.512,1.0,1.0
2,0.625,0.128,1.0,1.0
2,0.406,0.512,1.0,2.0
2,0.742,0.064,1.0,2.0
2,0.587,0.256,1.0,2.0
2,0.98,0.0,0.0,2.0
2,0.503,0.256,1.0,1.0
2,0.55,0.512,1.0,1.0
2,1.127,0.032,1.0,2.0
2,0.572,0.512,1.0,2.0
2,0.681,0.256,1.0,2.0
2,0.933,0.064,1.0,1.0
2,0.986,0.0,0.0,2.0
2,0.891,0.128,1.0,1.0
2,1.023,0.128,1.0,2.0
2,0.792,0.064,1.0,2.0
2,1.022,0.0,0.0,1.0
2,1.272,0.032,1.0,1.0
2,0.256,0.256,1.0,1.0
2,0.322,0.512,1.0,1.0
2,0.786,0.0,0.0,1.0
2,0.662,0.256,1.0,2.0
2,0.944,0.064,1.0,2.0
2,0.631,0.032,1.0,1.0
2,0.859,0.128,1.0,1.0
2,0.603,0.512,1.0,2.0
2,0.759,0.0,1.0,1.0
2,0.792,0.032,1.0,2.0
2,1.027,0.064,1.0,1.0
2,0.712,0.128,1.0,2.0
2,0.522,0.256,1.0,1.0
2,0.339,0.512,1.0,2.0
2,0.848,0.0,1.0,2.0
2,0.544,0.032,0.0,1.0
2,1.211,0.0,1.0,1.0
2,0.351,0.512,1.0,1.0
2,0.746,0.064,1.0,2.0
2,0.88,0.128,1.0,2.0
2,0.695,0.064,1.0,1.0
2,0.82,0.032,0.0,2.0
2,0.697,0.256,1.0,2.0
2,0.98,0.128,1.0,1.0
2,0.334,0.256,1.0,1.0
2,0.933,0.064,1.0,2.0
2,1.014,0.032,0.0,2.0
2,1.207,0.128,1.0,1.0
2,0.692,0.512,1.0,1.0
2,0.418,0.512,1.0,2.0
2,1.145,0.064,1.0,1.0
2,1.004,0.0,0.0,2.0
2,0.654,0.256,1.0,1.0
2,0.497,0.256,1.0,2.0
2,0.999,0.0,0.0,1.0
2,1.033,0.032,0.0,1.0
2,1.003,0.128,1.0,2.0
2,0.924,0.064,1.0,1.0
2,0.812,0.032,1.0,1.0
2,0.525,0.512,1.0,1.0
2,0.848,0.256,1.0,1.0
2,0.501,0.512,1.0,2.0
2,0.881,0.0,0.0,2.0
2,0.986,0.0,0.0,1.0
2,1.069,0.064,1.0,2.0
2,0.975,0.128,1.0,1.0
2,0.715,0.256,1.0,2.0
2,1.06,0.032,1.0,2.0
2,0.903,0.128,1.0,2.0
2,0.881,0.064,1.0,2.0
2,0.823,0.256,1.0,2.0
2,0.361,0.512,1.0,1.0
2,1.04,0.0,0.0,2.0
2,0.928,0.128,1.0,1.0
2,1.076,0.032,1.0,1.0
2,0.927,0.064,1.0,1.0
2,0.983,0.128,1.0,2.0
2,1.133,0.0,0.0,1.0
2,0.616,0.256,1.0,1.0
2,1.037,0.032,1.0,2.0
2,0.564,0.512,1.0,2.0
2,0.464,0.256,1.0,2.0
2,0.318,0.064,1.0,2.0
2,0.531,0.128,1.0,2.0
2,0.567,0.0,1.0,1.0
2,0.398,0.0,1.0,2.0
2,0.453,0.032,0.0,2.0
2,0.291,0.512,1.0,1.0
2,0.515,0.128,1.0,1.0
2,0.325,0.256,1.0,1.0
2,0.394,0.064,1.0,1.0
2,0.491,0.032,0.0,1.0
2,0.277,0.512,1.0,2.0
2,0.387,0.256,1.0,1.0
2,0.349,0.032,1.0,2.0
2,1.014,0.032,1.0,1.0
2,0.371,0.064,1.0,1.0
2,0.298,0.512,1.0,1.0
2,0.284,0.128,1.0,2.0
2,0.288,0.0,1.0,1.0
2,0.233,0.512,1.0,2.0
2,0.286,0.128,1.0,1.0
2,0.289,0.256,1.0,2.0
2,0.488,0.064,1.0,2.0
2,0.566,0.0,1.0,2.0
2,0.474,0.064,1.0,1.0
2,0.228,0.128,1.0,2.0
2,0.24,0.512,1.0,2.0
2,0.316,0.064,1.0,2.0
2,0.282,0.0,0.0,1.0
2,0.579,0.128,1.0,1.0
2,0.493,0.032,1.0,1.0
2,0.593,0.256,1.0,2.0
2,0.293,0.512,1.0,1.0
2,0.303,0.256,1.0,1.0
2,0.326,0.032,1.0,2.0
2,0.38,0.0,1.0,1.0
2,0.307,0.256,1.0,1.0
2,0.435,0.0,1.0,2.0
2,0.269,0.512,1.0,1.0
2,0.269,0.512,1.0,2.0
2,0.297,0.032,0.0,1.0
2,0.476,0.064,1.0,1.0
2,0.408,0.032,0.0,2.0
2,0.267,0.128,1.0,2.0
2,0.296,0.0,0.0,2.0
2,0.47,0.064,1.0,2.0
2,0.311,0.128,1.0,1.0
2,0.261,0.256,1.0,2.0
2,0.665,0.064,1.0,1.0
2,0.56,0.064,0.0,1.0
2,0.367,0.0,1.0,2.0
2,0.457,0.032,1.0,2.0
2,0.284,0.512,1.0,1.0
2,0.292,0.256,1.0,2.0
2,0.449,0.0,1.0,1.0
2,0.357,0.256,1.0,1.0
2,0.424,0.128,1.0,1.0
2,0.302,0.032,0.0,2.0
2,0.254,0.512,1.0,2.0
2,0.298,0.128,1.0,2.0
2,0.278,0.032,1.0,1.0
2,0.245,0.512,1.0,2.0
2,0.443,0.064,1.0,1.0
2,0.484,0.128,0.0,1.0
2,0.353,0.256,1.0,1.0
2,0.293,0.256,1.0,2.0
2,0.245,0.064,1.0,2.0
2,0.489,0.0,1.0,1.0
2,0.601,0.032,0.0,1.0
2,0.549,0.0,0.0,1.0
2,0.328,0.512,1.0,1.0
2,0.507,0.128,1.0,1.0
2,0.312,0.0,0.0,2.0
2,0.529,0.032,1.0,2.0
2,0.258,0.512,1.0,1.0
2,0.243,0.512,1.0,2.0
2,0.609,0.032,1.0,1.0
2,0.513,0.064,1.0,1.0
2,0.526,0.128,1.0,1.0
2,0.341,0.256,1.0,2.0
2,0.33,0.256,1.0,1.0
2,0.506,0.064,1.0,2.0
2,0.648,0.128,0.0,1.0
2,0.504,0.0,0.0,1.0
2,0.265,0.512,1.0,2.0
2,0.605,0.0,0.0,1.0
2,0.264,0.032,1.0,2.0
2,0.357,0.032,0.0,2.0
2,0.209,0.128,1.0,1.0
2,0.269,0.128,1.0,2.0
2,0.25,0.512,1.0,1.0
2,0.256,0.256,1.0,2.0
2,0.301,0.256,1.0,1.0
2,0.414,0.0,0.0,2.0
2,0.227,0.064,1.0,2.0
2,0.533,0.064,1.0,1.0
2,0.323,0.0,0.0,2.0
2,0.266,0.512,1.0,2.0
2,0.27,0.064,1.0,2.0
2,0.273,0.128,1.0,1.0
2,0.279,0.128,1.0,2.0
2,0.288,0.064,1.0,1.0
2,0.355,0.512,1.0,1.0
2,0.283,0.256,1.0,2.0
2,0.365,0.032,1.0,2.0
2,0.455,0.032,1.0,1.0
2,0.287,0.0,1.0,2.0
2,0.282,0.256,1.0,1.0
2,0.304,0.128,1.0,2.0
2,0.429,0.0,0.0,1.0
2,0.397,0.032,1.0,2.0
2,0.571,0.064,1.0,1.0
2,0.265,0.512,1.0,2.0
2,0.29,0.256,1.0,2.0
2,0.527,0.064,1.0,2.0
2,0.411,0.256,1.0,1.0
2,0.33,0.512,1.0,1.0
2,0.527,0.0,1.0,1.0
2,0.281,0.128,1.0,1.0
2,0.527,0.032,1.0,1.0
2,0.565,0.064,0.0,2.0
2,0.229,0.128,1.0,1.0
2,0.541,0.064,1.0,1.0
2,0.397,0.256,1.0,2.0
2,0.259,0.512,1.0,1.0
2,0.373,0.256,1.0,1.0
2,0.301,0.064,1.0,2.0
2,0.466,0.032,1.0,2.0
2,0.424,0.128,0.0,1.0
2,0.538,0.0,0.0,2.0
2,0.27,0.512,1.0,2.0
2,0.336,0.0,0.0,1.0
2,0.526,0.032,1.0,1.0
2,0.337,0.512,1.0,2.0
2,0.28,0.032,0.0,1.0
2,0.825,0.064,1.0,2.0
2,0.366,0.256,1.0,2.0
2,0.257,0.256,1.0,1.0
2,0.286,0.128,1.0,1.0
2,0.249,0.512,1.0,1.0
2,0.492,0.128,1.0,2.0
2,0.522,0.032,1.0,1.0
2,0.37,0.0,0.0,2.0
2,0.359,0.0,1.0,2.0
2,0.317,0.064,1.0,1.0
2,0.504,0.128,1.0,1.0
2,0.281,0.256,1.0,1.0
2,0.258,0.512,1.0,1.0
2,0.378,0.032,0.0,1.0
2,0.351,0.256,1.0,2.0
2,0.381,0.512,1.0,2.0
2,0.324,0.064,1.0,2.0
2,0.968,0.032,1.0,1.0
2,0.465,0.0,0.0,1.0
2,0.586,0.0,1.0,1.0
2,0.54,0.064,1.0,1.0
2,0.446,0.128,1.0,2.0
2,0.555,0.032,1.0,2.0
2,0.567,0.0,1.0,2.0
2,0.301,0.512,1.0,2.0
2,0.639,0.128,1.0,1.0
2,0.586,0.032,1.0,1.0
2,0.276,0.256,1.0,1.0
2,0.403,0.0,0.0,2.0
2,0.565,0.064,1.0,1.0
2,0.352,0.128,1.0,2.0
2,0.455,0.256,1.0,2.0
2,0.246,0.512,1.0,1.0
2,0.543,0.064,0.0,1.0
2,0.344,0.0,0.0,1.0
2,0.934,0.032,1.0,2.0
2,0.319,0.256,1.0,1.0
2,0.302,0.512,1.0,2.0
2,0.423,0.128,1.0,2.0
2,0.561,0.064,1.0,1.0
2,0.576,0.0,0.0,2.0
2,0.424,0.064,1.0,2.0
2,0.313,0.032,1.0,1.0
2,0.342,0.256,1.0,2.0
2,0.278,0.512,1.0,1.0
2,0.454,0.128,1.0,1.0
2,0.312,0.128,1.0,1.0
2,0.285,0.512,1.0,1.0
2,0.525,0.032,1.0,1.0
2,0.907,0.128,1.0,1.0
2,0.761,0.128,1.0,2.0
2,0.492,0.256,1.0,1.0
2,0.731,0.064,1.0,1.0
2,0.576,0.256,1.0,2.0
2,1.026,0.0,0.0,1.0
2,0.951,0.064,1.0,2.0
2,1.094,0.0,1.0,1.0
2,0.918,0.032,1.0,2.0
2,0.543,0.512,1.0,2.0
2,0.376,0.512,1.0,1.0
2,0.873,0.128,1.0,2.0
2,0.683,0.0,1.0,1.0
2,0.617,0.512,1.0,2.0
2,1.008,0.064,1.0,2.0
2,0.652,0.256,1.0,2.0
2,0.901,0.064,1.0,1.0
2,0.896,0.128,1.0,1.0
2,0.962,0.032,1.0,2.0
2,0.586,0.256,1.0,1.0
2,1.246,0.032,1.0,1.0
2,0.852,0.0,1.0,2.0
2,0.774,0.032,1.0,1.0
2,0.756,0.128,1.0,1.0
2,0.814,0.032,1.0,2.0
2,0.495,0.512,1.0,2.0
2,0.789,0.128,1.0,2.0
2,1.153,0.064,0.0,1.0
2,0.644,0.256,1.0,2.0
2,1.364,0.064,1.0,1.0
2,0.977,0.0,1.0,1.0
2,0.437,0.512,1.0,1.0
2,0.794,0.256,1.0,1.0
2,0.817,0.0,0.0,1.0
2,0.792,0.0,1.0,1.0
2,0.659,0.256,1.0,2.0
2,0.544,0.256,1.0,1.0
2,1.009,0.032,1.0,1.0
2,0.636,0.128,1.0,1.0
2,0.996,0.128,1.0,2.0
2,0.823,0.064,1.0,1.0
2,0.783,0.0,0.0,1.0
2,0.836,0.032,1.0,2.0
2,1.02,0.064,0.0,1.0
2,0.601,0.512,1.0,2.0
2,0.331,0.512,1.0,1.0
2,0.352,0.512,1.0,1.0
2,0.654,0.128,1.0,1.0
2,0.844,0.064,1.0,2.0
2,1.32,0.032,1.0,1.0
2,0.611,0.064,1.0,1.0
2,0.697,0.256,1.0,2.0
2,1.051,0.0,1.0,1.0
2,0.579,0.256,1.0,1.0
2,0.484,0.512,1.0,2.0
2,0.697,0.032,0.0,1.0
2,1.006,0.128,1.0,2.0
2,0.836,0.0,0.0,1.0
2,0.761,0.128,1.0,2.0
2,0.722,0.0,1.0,1.0
2,0.835,0.032,0.0,1.0
2,0.898,0.0,1.0,2.0
2,0.736,0.128,1.0,1.0
2,0.299,0.512,1.0,1.0
2,0.735,0.256,1.0,2.0
2,0.501,0.256,1.0,1.0
2,0.636,0.512,1.0,2.0
2,1.037,0.064,1.0,2.0
2,0.953,0.032,1.0,1.0
2,0.923,0.064,1.0,1.0
2,0.809,0.128,1.0,1.0
2,0.924,0.128,1.0,2.0
2,1.095,0.032,1.0,1.0
2,0.431,0.512,1.0,1.0
2,0.869,0.0,1.0,2.0
2,0.62,0.256,1.0,2.0
2,0.452,0.256,1.0,1.0
2,1.097,0.064,0.0,2.0
2,0.795,0.0,0.0,2.0
2,1.119,0.032,1.0,2.0
2,0.524,0.512,1.0,2.0
2,0.804,0.064,0.0,1.0
2,0.995,0.064,1.0,2.0
2,1.026,0.032,1.0,2.0
2,0.605,0.128,1.0,1.0
2,0.965,0.0,0.0,1.0
2,0.893,0.128,1.0,2.0
2,1.136,0.032,1.0,1.0
2,0.853,0.256,1.0,2.0
2,0.333,0.512,1.0,1.0
2,1.177,0.0,1.0,1.0
2,0.524,0.512,1.0,2.0
2,1.087,0.064,1.0,1.0
2,0.628,0.256,1.0,1.0
2,0.355,0.512,1.0,1.0
2,0.695,0.128,1.0,2.0
2,1.153,0.064,0.0,1.0
2,0.777,0.032,1.0,1.0
2,1.005,0.064,1.0,1.0
2,0.651,0.512,1.0,2.0
2,0.603,0.256,1.0,1.0
2,0.596,0.128,1.0,1.0
2,0.757,0.256,1.0,2.0
2,0.945,0.032,0.0,1.0
2,1.178,0.0,0.0,1.0
2,1.015,0.0,1.0,1.0
2,0.473,0.128,1.0,1.0
2,1.004,0.0,0.0,1.0
2,0.622,0.256,1.0,1.0
2,0.654,0.512,1.0,1.0
2,0.99,0.032,1.0,1.0
2,0.871,0.0,1.0,1.0
2,0.743,0.256,1.0,2.0
2,0.747,0.064,1.0,1.0
2,0.95,0.128,1.0,2.0
2,0.79,0.064,1.0,2.0
2,0.649,0.512,1.0,2.0
2,0.868,0.032,1.0,2.0
2,0.286,0.064,1.0,1.0
2,0.508,0.0,1.0,1.0
2,0.489,0.256,1.0,1.0
2,0.741,0.128,1.0,1.0
2,0.385,0.512,1.0,2.0
2,0.558,0.128,1.0,2.0
2,0.81,0.032,0.0,1.0
2,0.288,0.512,1.0,1.0
2,0.82,0.0,0.0,1.0
2,0.802,0.064,0.0,1.0
2,0.883,0.032,0.0,2.0
2,0.618,0.256,1.0,2.0
2,1.035,0.064,1.0,2.0
2,0.373,0.512,1.0,2.0
2,0.518,0.032,1.0,1.0
2,0.335,0.256,1.0,1.0
2,0.291,0.512,1.0,1.0
2,0.539,0.0,1.0,2.0
2,0.738,0.064,1.0,1.0
2,0.667,0.032,0.0,1.0
2,0.802,0.128,1.0,1.0
2,0.596,0.256,1.0,2.0
2,0.347,0.128,1.0,2.0
2,0.709,0.0,0.0,2.0
2,1.095,0.0,0.0,2.0
2,1.239,0.032,1.0,1.0
2,0.58,0.032,0.0,1.0
2,0.698,0.128,1.0,2.0
2,0.471,0.256,1.0,1.0
2,0.71,0.128,1.0,1.0
2,0.268,0.032,1.0,1.0
2,0.292,0.128,0.0,1.0
2,0.533,0.064,1.0,1.0
2,0.254,0.256,1.0,1.0
2,0.507,0.032,1.0,2.0
2,0.284,0.512,1.0,1.0
2,0.342,0.064,1.0,2.0
2,0.297,0.256,1.0,2.0
2,0.307,0.512,1.0,2.0
2,0.728,0.0,0.0,1.0
2,0.629,0.128,1.0,1.0
2,0.383,0.0,1.0,1.0
2,0.303,0.512,1.0,1.0
2,0.27,0.256,1.0,2.0
2,0.513,0.128,1.0,2.0
2,0.264,0.512,1.0,2.0
2,0.287,0.032,1.0,1.0
2,0.29,0.064,1.0,1.0
2,0.726,0.128,1.0,1.0
2,0.625,0.0,1.0,1.0
2,0.402,0.064,1.0,2.0
2,0.531,0.032,1.0,2.0
2,0.556,0.0,1.0,2.0
2,0.295,0.256,1.0,1.0
2,0.499,0.064,1.0,2.0
2,0.685,0.032,1.0,1.0
2,0.314,0.256,1.0,1.0
2,0.541,0.0,1.0,2.0
2,0.533,0.032,0.0,1.0
2,0.819,0.128,1.0,1.0
2,0.454,0.128,1.0,2.0
2,0.83,0.0,0.0,2.0
2,0.415,0.064,0.0,2.0
2,0.305,0.512,1.0,1.0
2,0.457,0.256,1.0,2.0
2,0.321,0.512,1.0,2.0
2,0.478,0.0,1.0,1.0
2,0.571,0.032,1.0,2.0
2,0.316,0.512,1.0,2.0
2,0.368,0.064,1.0,1.0
2,0.315,0.256,1.0,1.0
2,0.248,0.512,1.0,1.0
2,0.293,0.064,0.0,1.0
2,0.349,0.128,1.0,2.0
2,0.511,0.0,1.0,2.0
2,0.478,0.032,1.0,1.0
2,0.609,0.128,1.0,2.0
2,0.802,0.0,1.0,2.0
2,0.541,0.256,1.0,2.0
2,0.795,0.064,1.0,1.0
2,0.315,0.512,1.0,1.0
2,0.382,0.512,1.0,2.0
2,1.025,0.032,1.0,2.0
2,0.431,0.128,1.0,1.0
2,0.693,0.064,1.0,2.0
2,0.97,0.032,0.0,2.0
2,0.342,0.256,1.0,1.0
2,0.699,0.0,0.0,2.0
2,0.784,0.0,0.0,2.0
2,1.105,0.064,1.0,1.0
2,1.171,0.0,0.0,1.0
2,0.289,0.512,1.0,1.0
2,0.624,0.128,1.0,2.0
2,0.735,0.032,1.0,2.0
2,0.837,0.064,1.0,2.0
2,0.592,0.256,1.0,2.0
2,0.386,0.256,1.0,1.0
2,0.539,0.128,1.0,1.0
2,0.293,0.512,1.0,2.0
2,0.474,0.032,1.0,1.0
2,0.831,0.0,0.0,1.0
2,0.732,0.128,1.0,1.0
2,0.899,0.064,1.0,2.0
2,0.744,0.128,1.0,1.0
2,1.13,0.032,0.0,1.0
2,0.996,0.128,1.0,2.0
2,0.585,0.064,1.0,1.0
2,0.531,0.0,1.0,1.0
2,0.306,0.512,1.0,1.0
2,0.337,0.256,1.0,2.0
2,0.274,0.512,1.0,2.0
2,0.847,0.032,1.0,1.0
2,0.741,0.0,0.0,1.0
2,0.84,0.256,1.0,1.0
2,0.852,0.064,1.0,2.0
2,0.608,0.0,0.0,1.0
2,0.316,0.512,1.0,1.0
2,0.449,0.0,1.0,1.0
2,0.553,0.064,1.0,1.0
2,0.464,0.256,1.0,2.0
2,0.281,0.512,1.0,2.0
2,1.051,0.032,0.0,2.0
2,0.514,0.256,1.0,1.0
2,0.744,0.128,0.0,1.0
2,0.338,0.128,1.0,1.0
2,0.748,0.032,0.0,1.0
2,0.337,0.256,1.0,1.0
2,0.829,0.0,1.0,2.0
2,0.897,0.032,0.0,1.0
2,0.91,0.064,0.0,2.0
2,0.535,0.256,1.0,2.0
2,0.917,0.0,1.0,1.0
2,0.3,0.512,1.0,2.0
2,0.759,0.128,1.0,1.0
2,0.804,0.032,1.0,1.0
2,0.439,0.128,1.0,2.0
2,0.266,0.512,1.0,1.0
2,0.494,0.064,1.0,2.0
2,0.667,0.128,0.0,1.0
2,0.919,0.032,0.0,1.0
2,0.625,0.0,0.0,2.0
2,0.538,0.0,0.0,1.0
2,0.849,0.064,0.0,1.0
2,0.357,0.256,1.0,1.0
2,0.424,0.032,1.0,1.0
2,0.889,0.064,1.0,1.0
2,0.259,0.512,1.0,1.0
2,0.263,0.512,1.0,2.0
2,0.543,0.128,1.0,1.0
2,0.396,0.256,1.0,2.0
2,0.285,0.512,1.0,2.0
2,0.775,0.032,1.0,1.0
2,0.819,0.128,0.0,2.0
2,0.374,0.256,1.0,1.0
2,0.293,0.512,1.0,1.0
2,1.0,0.032,1.0,2.0
2,0.493,0.256,1.0,2.0
2,0.813,0.0,0.0,1.0
2,0.992,0.0,1.0,1.0
2,0.683,0.064,1.0,1.0
2,0.811,0.128,1.0,2.0
2,0.524,0.064,1.0,2.0
2,1.238,0.064,0.0,2.0
2,0.372,0.512,1.0,1.0
2,1.195,0.0,1.0,2.0
2,1.2,0.128,0.0,1.0
2,0.708,0.128,1.0,1.0
2,1.389,0.0,0.0,2.0
2,1.172,0.032,1.0,2.0
2,1.105,0.064,1.0,2.0
2,0.556,0.256,1.0,1.0
2,0.583,0.512,1.0,2.0
2,1.045,0.032,1.0,1.0
2,0.822,0.256,1.0,2.0
2,1.363,0.0,1.0,1.0
2,0.783,0.064,0.0,1.0
2,0.663,0.512,1.0,2.0
2,0.343,0.0,0.0,1.0
2,0.641,0.256,1.0,2.0
2,0.778,0.0,1.0,1.0
2,0.765,0.128,1.0,1.0
2,0.686,0.128,1.0,2.0
2,0.578,0.256,1.0,1.0
2,0.572,0.512,1.0,2.0
2,0.55,0.064,1.0,1.0
2,0.591,0.064,1.0,2.0
2,1.023,0.032,1.0,2.0
2,0.896,0.032,1.0,1.0
2,0.444,0.512,1.0,1.0
2,0.935,0.0,1.0,1.0
2,0.359,0.512,1.0,1.0
2,0.759,0.032,1.0,1.0
2,0.817,0.128,1.0,1.0
2,1.021,0.128,1.0,2.0
2,0.415,0.256,1.0,1.0
2,0.787,0.064,1.0,2.0
2,0.98,0.256,1.0,2.0
2,0.808,0.032,0.0,1.0
2,0.895,0.0,0.0,1.0
2,0.617,0.512,1.0,2.0
2,0.984,0.064,1.0,1.0
2,0.778,0.032,1.0,2.0
2,0.305,0.512,1.0,1.0
2,0.622,0.256,1.0,2.0
2,0.574,0.128,1.0,1.0
2,0.503,0.512,1.0,2.0
2,0.781,0.064,1.0,1.0
2,0.546,0.256,1.0,1.0
2,0.647,0.064,1.0,2.0
2,0.871,0.128,1.0,2.0
2,0.748,0.032,0.0,2.0
2,1.008,0.0,0.0,2.0
2,1.136,0.0,0.0,1.0
2,0.34,0.512,1.0,1.0
2,0.556,0.512,1.0,2.0
2,1.05,0.064,1.0,1.0
2,0.743,0.128,1.0,2.0
2,1.088,0.0,1.0,2.0
2,0.617,0.256,1.0,1.0
2,1.003,0.128,1.0,1.0
2,0.522,0.256,1.0,2.0
2,0.948,0.032,1.0,1.0
2,0.917,0.0,0.0,2.0
2,1.008,0.064,1.0,2.0
2,0.65,0.032,0.0,1.0
2,1.119,0.064,1.0,1.0
2,0.778,0.064,1.0,2.0
2,0.563,0.512,1.0,2.0
2,0.541,0.128,1.0,1.0
2,0.763,0.256,1.0,1.0
2,1.181,0.0,1.0,1.0
2,0.558,0.128,1.0,2.0
2,0.628,0.256,1.0,2.0
2,1.19,0.0,0.0,1.0
2,0.871,0.032,1.0,1.0
2,0.347,0.512,1.0,1.0
2,0.893,0.032,0.0,1.0
2,0.397,0.0,1.0,1.0
2,0.325,0.256,1.0,1.0
2,0.548,0.064,1.0,1.0
2,0.281,0.512,1.0,1.0
2,0.569,0.0,0.0,1.0
2,0.304,0.512,1.0,2.0
2,0.299,0.128,1.0,2.0
2,0.437,0.064,1.0,2.0
2,0.48,0.032,1.0,1.0
2,0.264,0.256,1.0,2.0
2,0.625,0.032,0.0,1.0
2,0.271,0.512,1.0,2.0
2,0.291,0.512,1.0,1.0
2,0.277,0.128,1.0,1.0
2,0.561,0.064,1.0,2.0
2,0.675,0.0,0.0,1.0
2,0.994,0.032,0.0,1.0
2,0.435,0.0,1.0,1.0
2,0.392,0.256,1.0,2.0
2,0.513,0.032,1.0,1.0
2,0.42,0.256,1.0,1.0
2,0.598,0.064,1.0,1.0
2,0.294,0.128,0.0,1.0
2,0.692,0.064,1.0,1.0
2,0.259,0.512,1.0,1.0
2,0.508,0.0,1.0,1.0
2,0.497,0.0,1.0,2.0
2,0.345,0.032,1.0,1.0
2,0.289,0.128,1.0,2.0
2,0.29,0.512,1.0,2.0
2,0.301,0.256,1.0,2.0
2,0.32,0.256,1.0,1.0
2,0.721,0.064,1.0,2.0
2,0.569,0.032,1.0,2.0
2,0.267,0.128,1.0,1.0
2,0.563,0.032,1.0,2.0
2,0.287,0.064,1.0,1.0
2,0.321,0.256,1.0,1.0
2,0.269,0.128,1.0,1.0
2,0.293,0.512,1.0,1.0
2,0.315,0.064,1.0,2.0
2,0.526,0.128,1.0,2.0
2,0.615,0.0,0.0,1.0
2,0.406,0.256,1.0,2.0
2,0.257,0.032,1.0,1.0
2,0.72,0.0,0.0,2.0
2,0.264,0.512,1.0,2.0
2,0.531,0.0,0.0,1.0
2,0.682,0.128,1.0,2.0
2,0.796,0.032,0.0,2.0
2,0.329,0.256,1.0,1.0
2,0.289,0.256,1.0,2.0
2,0.294,0.512,1.0,2.0
2,0.53,0.032,1.0,2.0
2,0.622,0.064,1.0,1.0
2,0.834,0.0,0.0,2.0
2,0.851,0.128,1.0,1.0
2,0.638,0.064,1.0,2.0
2,0.277,0.512,1.0,1.0
2,0.432,0.256,1.0,2.0
2,0.521,0.032,1.0,1.0
2,0.249,0.512,1.0,1.0
2,0.56,0.064,1.0,1.0
